"website"	"crawled"	"place_id"	"lat"	"id"	"formatted_address"	"emails"	"country"	"note"	"rating"	"city"	"rated"	"name"	"types"	"called"	"formatted_phone_number"	"lng"	"mailed"	"international_phone_number"
"http://www.percyandreed.com/"	"True"	"ChIJcZbdZdYadkgRonMh93pn2P8"	51.521157	411	"157C Great Portland St, London, United Kingdom"	"['hello@percyandreed.com', 'hollya@dowalwalker.com', 'yourname@email.com', 'east@percyandreed.com']"	"GB"		4.4	"London"	6	"Percy & Reed Hairdressers"	"['hair_care', 'establishment']"	0	"020 7637 4634"	-0.143358	0	"+44 20 7637 4634"
"http://www.kama-hair.de/"	"True"	"ChIJX9Ztcd1QqEcRgRLI49WmRKg"	52.502626	412	"Dahlmannstraße 6, Berlin, Germany"	"['kamahair@googlemail.com']"	"DE"			"Berlin"	3	"KaMa Hair-.Company"	"['hair_care', 'establishment']"	0	"030 75447380"	13.303648	0	"+49 30 75447380"
"http://www.sunnymoon-hair.com/"	"True"	"ChIJa_3RVYBaqEcRst4Aru9wMHI"	52.463263	413	"Schildhornstraße 12, Berlin, Germany"	"['info@sunnymoon-hair.com']"	"DE"			"Berlin"		"Sunnymoon Hair e.K. Haarverlängerung und Haarverdichtung"	"['hair_care', 'establishment']"	0	"030 79785767"	13.319977	0	"+49 30 79785767"
"http://www.mac-hair-berlin.de/"	"True"	"ChIJvZP1v4NaqEcRx2xK5oydMZM"	52.461418	414	"Schloßstraße 17, Berlin, Germany"	"['office@mac-hair-berlin.de', 'mac-hair-berlin@online.de']"	"DE"			"Berlin"		"Friseursalon Mac Hair"	"['hair_care', 'establishment']"	0	"030 7913043"	13.324824	0	"+49 30 7913043"
"http://hanleysberlin.com/"	"True"	"ChIJn29o5-BRqEcRQ6jQ3h7yMyM"	52.527021	415	"Joachimstraße 3-4, Berlin, Germany"	"[]"	"DE"			"Berlin"	1	"Hanley's Company Friseursalon"	"['hair_care', 'establishment']"	0	"030 2813179"	13.401263	0	"+49 30 2813179"
"http://www.3v-forhair.de/"	"True"	"ChIJOZCMxvhQqEcR6CjrQGjvaCc"	52.501539	416	"Rankestraße 24, Berlin, Germany"	"[]"	"DE"			"Berlin"		"3V for hair"	"['hair_care', 'establishment']"	0	"030 30104598"	13.333024	0	"+49 30 30104598"
"http://www.mac-hair-berlin.de/"	"True"	"ChIJP_qWVMJFqEcRrY7fP73vqEw"	52.425025	417	"Lipschitzallee 70, Berlin, Germany"	"['office@mac-hair-berlin.de', 'mac-hair-berlin@online.de']"	"DE"			"Berlin"		"Friseursalon Mac Hair"	"['hair_care', 'establishment']"	0	"030 6036558"	13.463633	0	"+49 30 6036558"
"http://www.mac-hair-berlin.de/"	"True"	"ChIJV2siS8FYqEcRSBg1Z_MpTYo"	52.415365	418	"Chausseestr. 12 A, Berlin, Germany"	"['office@mac-hair-berlin.de', 'mac-hair-berlin@online.de']"	"DE"			"Berlin"		"Friseursalon Mac Hair"	"['hair_care', 'establishment']"	0	"030 8055070"	13.145347	0	"+49 30 8055070"
"http://toniandguy.com/"	1	"ChIJw23ejsOxe0gRubmZJLCzI7Y"	53.482308	419	"88 Deansgate, Manchester, United Kingdom"	"['lauren.bearman@toniandguy.co.uk', 'lucy.lamming@toniandguy.co.uk', 'victoria.seffens@toniandguy.co.uk', 'media@toniandguy.co.uk', 'info@toniandguy.co.uk', 'artisticteam@toniandguy.co.uk', 'academy@edinburgh.toniandguy.co.uk', 'karen.harper@toniandguy.co.uk', 'academy@toniandguychina.net', 'essensualsPR@toniandguy.co.uk', 'products@toniandguy.co.uk', 'advanced@toniandguy.co.uk', 'academy@toniandguy.com.hk', 'customerservices@toniandguy.co.uk', 'debbie.tate@toniandguy.co.uk', 'charitablefoundation@toniandguy.co.uk', 'rcarverhill@fst-uk.com', 'recruitment@toniandguy.co.uk', 'hairpr@toniandguy.co.uk', 'colour@toniandguy.co.uk', 'courses@toniandguy.co.uk', 'carolyn.whitehorne@toniandguy.co.uk', 'beginners@toniandguy.co.uk', 'charitablefoundation@mascolo.co.uk', 'nila.gopalan@toniandguy.co.uk']"	"GB"			"Manchester"	4	"Toni & Guy"	"['hair_care', 'establishment']"	0	"0161 839 2955"	-2.247192	0	"+44 161 839 2955"
"http://www.davidrozman.co.uk/"	1	"ChIJIbO7PsKxe0gRcgpTwA0cy2g"	53.47946	420	"28 Queen Street, Alexandra Buildings, Manchester, United Kingdom"	"['hair@davidrozman.co.uk']"	"GB"		4.8	"Manchester"	20	"David Rozman - The Hair Experience"	"['hair_care', 'establishment']"	0	"0161 832 0179"	-2.247311	0	"+44 161 832 0179"
"http://www.petermarcus.co.uk/"	1	"ChIJreIiD8Kxe0gRuU84v5YlbjU"	53.477921	421	"65 Peter St, Manchester, United Kingdom"	"[]"	"GB"		3.9	"Manchester"	9	"Peter Marcus"	"['hair_care', 'establishment']"	0	"0161 834 1422"	-2.246026	0	"+44 161 834 1422"
"http://www.therazorsedge.co.uk/"	1	"ChIJPyqZbOuxe0gRM6uWzdjpcJ8"	53.473549	422	"11 Oxford Rd, Manchester, United Kingdom"	"['us@therazorsedge.co.uk']"	"GB"		3.2	"Manchester"	6	"Razors Edge"	"['hair_care', 'establishment']"	0	"0161 272 7233"	-2.24	0	"+44 161 272 7233"
"http://www.peter-regan.co.uk/"	1	"ChIJd5KpH-ixe0gRbeSesFYp3PY"	53.47696	423	"255 Deansgate, Manchester, United Kingdom"	"[]"	"GB"			"Manchester"	1	"Peter Regan hairdressing"	"['hair_care', 'establishment']"	0	"0161 832 8000"	-2.250118	0	"+44 161 832 8000"
"http://www.pierrealexandrehair.com/"	1	"ChIJydYxE8Oxe0gRq8PxbdtKw9A"	53.481456	424	"38 King St W, Manchester, United Kingdom"	"[]"	"GB"			"Manchester"	1	"Pierre Alexandre"	"['hair_care', 'establishment']"	0	"0161 834 5837"	-2.249638	0	"+44 161 834 5837"
"http://www.the-hair-salon.co.uk/"	1	"ChIJeeR8eMV4eUgRm2OWLOaiisU"	53.410723	425	"43-45 Worrall Rd, Sheffield, United Kingdom"	"['arrow-ul@2x.png', 'linkedin@2x.png', 'myspace@2x.png', 'x-icon@2x.png', 'bg-title@2x.gif', 'yahoo@2x.png', 'rss@2x.png', 'twitter-icon@2x.png', 'facebook@2x.png', 'vimeo@2x.png', 'ls_prev@2x.png', 'ico-user@2x.png', 'toggle_plus@2x.png', 'toggle_minus@2x.png', 'speech-bubble@2x.png', 'digg@2x.png', 'dribbble@2x.png', 'twitter@2x.png', 'flickr@2x.png', 'pinterest@2x.png', 'ico-user-girl@2x.png', 'finder-ico@2x.png', 'notice-icon@2x.png', 'dave@davegandy.com', 'deviantart@2x.png', 'arrow-more@2x.gif', 'arrow-prev@2x.png', 'andreasarangi@hotmail.com', 'error-icon@2x.png', 'forrst@2x.png', 'reddit@2x.png', 'arrow-next@2x.png', 'bg-popup@2x.png', 'google@2x.png', 'arrow-bullet@2x.png', 'link-ico@2x.png', 'mail@2x.png', 'youtube@2x.png', 'tumblr@2x.png', 'bg-blockquote@2x.gif', 'ls_next@2x.png', 'general-icon@2x.png', 'blogger@2x.png', 'skype@2x.png', 'success-icon@2x.png']"	"GB"		4.2	"Manchester"	14	"The Hair Salon"	"['hair_care', 'establishment']"	0	"0114 234 4025"	-1.516287	0	"+44 114 234 4025"
"http://www.muftihairdressers.co.uk/"	1	"ChIJAfT3676xe0gRciAR94txJvg"	53.481529	426	"28 Dale St, Manchester, United Kingdom"	"[]"	"GB"		4.8	"Manchester"	20	"Mufti Hairdressing"	"['hair_care', 'establishment']"	0	"0161 244 5230"	-2.23396	0	"+44 161 244 5230"
"http://www.thehairshopnorthwich.co.uk/"	1	"ChIJoYvZ3CH5ekgRgFpgtA2Rxwc"	53.256935	427	"85-87 London Rd, Northwich, United Kingdom"	"['enquiries@thehairshopnorthwich.co.uk']"	"GB"			"Manchester"	2	"The Hair Shop"	"['hair_care', 'establishment']"	0	"01606 43809"	-2.512375	0	"+44 1606 43809"
"http://www.luvyababes.co.uk/"	1	"ChIJq6qq1cCxe0gR2uMiPtZ6NOI"	53.483134	429	"Arndale Centre, Marsden St, Manchester, United Kingdom"	"['enquiries@luvyababes.co.uk']"	"GB"			"Manchester"	1	"Luvyababes"	"['clothing_store', 'store', 'hair_care', 'establishment']"	0	"0161 819 5395"	-2.242578	0	"+44 161 819 5395"
"http://www.spaurbanoasis.com/"	1	"ChIJT5r8W7-xe0gRpgkanHQVcRE"	53.482044	430	"123 Market St, Manchester, United Kingdom"	"['enquiries@thespaco.com', 'tech-support@neotericuk.com']"	"GB"			"Manchester"	2	"Spa Urban Oasis at Debenhams"	"['beauty_salon', 'spa', 'hair_care', 'establishment']"	0	"0161 835 4061"	-2.238099	0	"+44 161 835 4061"
"http://www.bliss-hairdressing.co.uk/"	1	"ChIJhUwk2Jaze0gRE5dwMj-zs0E"	53.427495	431	"School Ln, Stockport, United Kingdom"	"['joomlaworks@gmail.com']"	"GB"			"Manchester"	2	"Bliss"	"['hair_care', 'establishment']"	0	"0161 432 5140"	-2.176206	0	"+44 161 432 5140"
"http://bigpencil.wix.com/ajm"	1	"ChIJIwnGOEGye0gRuxXuA1opWW8"	53.430764	432	"538 Wilmslow Rd, Manchester, United Kingdom"	"[]"	"GB"			"Manchester"	3	"AJM Hairdressing"	"['hair_care', 'establishment']"	0	"0161 445 1313"	-2.228804	0	"+44 161 445 1313"
"http://www.ninomilanostudio.co.uk/"	1	"ChIJgcgmrTGye0gRP-p1BinCgJo"	53.443278	433	"250 Wilmslow Rd, Manchester, United Kingdom"	"['info@ninomilanostudio.co.uk']"	"GB"		4.4	"Manchester"	10	"Nino Milano Studio"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 224 4998"	-2.218497	0	"+44 161 224 4998"
"http://www.trinityhairandbeautycompany.co.uk/"	1	"ChIJ04b6cMWxe0gRCXvHlFiSHhQ"	53.487619	434	"Unit 4, Abito Appartment, 85 Greengate, Salford, United Kingdom"	"['trinityhairco@hotmail.com', 'JƆ2@_N2q', 'lu5@ȗQI', 'BL1@NmR', '36@iTc', 'X2@cwP', 'KY@pѱP', '3g@MɢM']"	"GB"		4.5	"Manchester"	7	"Trinity Hair Co."	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 832 3081"	-2.249332	0	"+44 161 832 3081"
"http://macleodbradley.co.uk/"	1	"ChIJ815kN2mye0gRQII7D1R2T24"	53.427513	435	"39 Lapwing Ln, Manchester, United Kingdom"	"['info@macleodbradley.co.uk']"	"GB"			"Manchester"	2	"Macleod Bradley Ltd"	"['hair_care', 'establishment']"	0	"0161 448 8554"	-2.239844	0	"+44 161 448 8554"
"http://www.lucindaellery.com/"	1	"ChIJQUGX28Oxe0gRWQDmMIzn3M4"	53.481249	436	"29-31 King St, Manchester, United Kingdom"	"['info@lucindaellery.com', 'press@lucindaellery.com', 'recruitment@lucindaellery.com']"	"GB"			"Manchester"	1	"Lucinda Ellery"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 832 2857"	-2.245612	0	"+44 161 832 2857"
"http://thecolourroom.co.uk/"	1	"ChIJw85o_n6ze0gR7fQDgPYpTWM"	53.4116	437	"21-23 Great Underbank, Stockport, United Kingdom"	"['info@thecolourroom.co.uk']"	"GB"		4.2	"Manchester"	5	"The Colour Room"	"['hair_care', 'establishment']"	0	"0161 476 1881"	-2.157887	0	"+44 161 476 1881"
"http://www.nickyoliver.com/"	1	"ChIJ47Lm176xe0gRwFBRsP3BDlE"	53.482841	438	"32 Oldham St, Manchester, United Kingdom"	"['info@nickyoliver.com']"	"GB"		4	"Manchester"	7	"Nicky Oliver Hairdressing"	"['hair_care', 'establishment']"	0	"0844 999 0644"	-2.235055	0	"+44 844 999 0644"
"http://hairloungewithington.co.uk/"	1	"ChIJdRqdUkeye0gR843sVue1Wbw"	53.434585	439	"441 Wilmslow Rd, Manchester, United Kingdom"	"['hairloungewithington@gmail.com']"	"GB"			"Manchester"	3	"Hair Lounge"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 445 8888"	-2.227683	0	"+44 161 445 8888"
"http://www.bellasante.co.uk/"	1	"ChIJb4It7vq5e0gRFxCe-gK1Bi8"	53.553171	440	"96 Cathedral Rd, Chadderton, Oldham, United Kingdom"	"['email@server.com', 'office@server.com']"	"GB"			"Manchester"	2	"Bella Sante"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 628 3864"	-2.154649	0	"+44 161 628 3864"
"http://www.cuttinglounge351.co.uk/"	1	"ChIJ_SUkA02ye0gRLFSa-PDGlz4"	53.426714	441	"351 Kingsway, Manchester, United Kingdom"	"[]"	"GB"			"Manchester"	1	"Cutting lounge"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 432 1223"	-2.210303	0	"+44 161 432 1223"
"http://www.nailandbeautyclinic.co.uk/"	1	"ChIJiQ5hnomse0gRqczufyjvXM4"	53.408235	442	"390 Washway Rd, Sale, United Kingdom"	"['ajax-loader@2x.gif', '8MO@OTC', 'fӪ@81T', 'wy@b6s', 'wM@5fY', 'vLx@Ɛen', 'nG@JGW', 'eG@H3sm', 'shop@nailandbeautyclinic.co.uk', 'Cn@rNk', 'xg@l-Q', 'QX@gcs', 'HD@EnP', 'ů9@ꆔVo', 'aw@M3E', '5E@NXf', 'ij@Ӹ_S', 'mn@lEg', '8wי@qCO', 'Nh@dWp', 'Xݎ@Aņ5X', '-4@8Cg', 'g2@f2do', 'ct@YMK', 'Pd@cSsu', 'IJYB1@lmOW', 'KD@I0Vw']"	"GB"			"Manchester"	4	"Nail & Beauty Clinic"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 286 0301"	-2.34544	0	"+44 161 286 0301"
"http://www.hair-solved.com/"	1	"ChIJOU-Ou12le0gRhOt78TG7mS8"	53.548894	443	"205 Bury New Rd, Whitefield, Manchester, United Kingdom"	"['OPL@hEtm', 'gX@X3u', '5-@UuC', 'N8@iqP', 'ez@tsG', 'Yo@cuh', 'XH@TDPlx', 'JRQ@BrgՕX', 'joomlaworks@gmail.com', 'ND@VXHNDHVRTv']"	"GB"			"Manchester"	2	"Hair Solved"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 796 7542"	-2.294581	0	"+44 161 796 7542"
"http://www.newimagehairextensions.co.uk/"	1	"ChIJ5bPLvROwe0gRDXAClIRe50s"	53.527814	444	"246 Middleton Rd, Manchester, United Kingdom"	"['lee.fuller@azizi.co.uk']"	"GB"			"Manchester"	2	"New Image Hair Extension Centre"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 795 1718"	-2.246945	0	"+44 161 795 1718"
"http://dylanroberts.net84.net/"	1	"ChIJORCwzjCye0gRNhazT_-aelE"	53.440627	445	"320 Wilmslow Rd, Manchester, United Kingdom"	"[]"	"GB"		3.5	"Manchester"	5	"Dylan Roberts"	"['hair_care', 'establishment']"	0	"0161 224 2746"	-2.219947	0	"+44 161 224 2746"
"http://www.atouchofclassbeautyltd.co.uk/"	1	"ChIJBZd_leeye0gRc1YieKRYiH0"	53.393126	446	"12 Chapel St, Cheadle, United Kingdom"	"['enquiries@atouchofclassbeautyltd.co.uk']"	"GB"			"Manchester"	4	"A Touch Of Class"	"['beauty_salon', 'spa', 'hair_care', 'establishment']"	0	"0161 428 6997"	-2.216393	0	"+44 161 428 6997"
"http://www.rcnq.co.uk/"	1	"ChIJ_1et076xe0gRBpxO9rkJRcQ"	53.482958	447	"10 Hilton St, Manchester, United Kingdom"	"['hello@creativeby.be', 'paul@styletechrecruitment.co.uk', 'nikki@purpleriot.co.uk', 'info@bryanharropstyling.com', 'indiahobson@googlemail.com', 'nicki.gillon@googlemail.com', 'charliecoopermusic@yahoo.com', 'bethani.maria.stylist@gmail.com', 'martinchristophermcclean@hotmail.co.uk', 'hello@nealeyleah.co.uk', 'natalie@nataliearmin.com', 'info@matthewstansfield.com', 'rob@rcnq.co.uk', 'info@rcnq.co.uk', 'brian@freelance4hire.co.uk']"	"GB"			"Manchester"	2	"RCNQ"	"['hair_care', 'establishment']"	0	"0161 222 0200"	-2.234698	0	"+44 161 222 0200"
"http://www.nailsinc.com/"	1	"ChIJB2xZt8axe0gRO7DN2nPhYCI"	53.482	448	"Manchester Debenhams, Market St, City Centre, Manchester, United Kingdom"	"['recruitment@nailsinc.com', 'hhu@book4time.com', 'events@nailsinc.com', 'natalia@nailsinc.com', 'customerservice@nailsinc.com', 'parties@nailsinc.com', 'juliet@nailsinc.com', 'websiteorders@nailsinc.com']"	"GB"			"Manchester"		"Nails Inc"	"['beauty_salon', 'establishment']"	0	"0161 839 9663"	-2.238283	0	"+44 161 839 9663"
"http://www.jakatasalon.co.uk/"	1	"ChIJxdKLmj4Ce0gR6eF0AniKcOQ"	53.387627	449	"92 Bridge St, Warrington, United Kingdom"	"['qiang.xue@gmail.com']"	"GB"			"Manchester"	3	"Jakata"	"['hair_care', 'establishment']"	0	"01925 242960"	-2.592972	0	"+44 1925 242960"
"http://www.stuartjameshairdressing.co.uk/"	1	"ChIJS67Lue-te0gRFVgSQNGAy28"	53.442609	450	"460A Wilbraham Rd, Manchester, United Kingdom"	"['hair@stuartjameshairdressing.co.uk']"	"GB"			"Manchester"	2	"James Stuart"	"['hair_care', 'establishment']"	0	"0161 881 1717"	-2.2769	0	"+44 161 881 1717"
"http://www.saks.co.uk/"	1	"ChIJPZkxWNyke0gRssqBZNyX9WE"	53.592688	451	"Millgate Shopping Centre, 42 Haymarket, Bury, United Kingdom"	"['darlingtonreception@saks.co.uk', 'Glasgow.Courses@sakstraining.co.uk', 'info@sakseducation.co.uk', 'cardiffreception@saks.co.uk', 'customerservices@saks.co.uk', 'darlingtoncourses@saks.co.uk', 'admin@saksartteam.co.uk', 'London.Reception@sakstraining.co.uk', 'franchising@saks.co.uk', 'Glasgow.Reception@sakstraining.co.uk', 'cardiffcourses@saks.co.uk', 'pressoffice@saks.co.uk']"	"GB"		4.3	"Manchester"	5	"Saks"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 764 8122"	-2.296686	0	"+44 161 764 8122"
"http://www.reubenwood.co.uk/"	1	"ChIJs8iY47ixe0gRZt-SZlDjHhs"	53.485208	452	"110 High St, Manchester, United Kingdom"	"[]"	"GB"			"Manchester"	4	"Reuben Wood Hair & Beauty Salon"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 832 6363"	-2.2361	0	"+44 161 832 6363"
"http://www.fretwellbennett.com/"	1	"ChIJd0WjUeqxe0gRtajVil7VgIc"	53.475454	453	"85 Oxford St, Manchester, United Kingdom"	"[]"	"GB"			"Manchester"	1	"Fretwell Bennett"	"['hair_care', 'establishment']"	0	"0161 236 9693"	-2.241759	0	"+44 161 236 9693"
	1	"ChIJ8_xtTw2ve0gRKLFGMlhyNvU"	53.518624	454	"Bolton Rd, Manchester, United Kingdom"		"GB"			"Manchester"	1	"Re'Voil Hair & Beauty Salon"	"['beauty_salon', 'store', 'hair_care', 'establishment']"	0	"0161 950 9932"	-2.332562	0	"+44 161 950 9932"
"http://www.bladerunnerdave.co.uk/"	1	"ChIJWbJAGoeze0gRr2C_el0zab8"	53.432752	455	"Reddish Rd, Stockport, United Kingdom"	"['enquiries@bladerunnerdave.co.uk']"	"GB"		5	"Manchester"	30	"Bladerunner,Mobile hairdresser"	"['hair_care', 'establishment']"	0	"07798 897317"	-2.156452	0	"+44 7798 897317"
"http://www.thesalonhorwich.co.uk/"	1	"ChIJ2U25nAwJe0gRbmZt7xO-3hA"	53.59946	456	"8 Winter Hey Ln, Horwich, Bolton, United Kingdom"	"['thesalonhorwich@hotmail.co.uk']"	"GB"			"Manchester"	2	"The Salon"	"['hair_care', 'establishment']"	0	"01204 699009"	-2.546172	0	"+44 1204 699009"
"http://www.revivehairbeauty.co.uk/"	1	"ChIJFRpMitmse0gRuo0Z3BnCtfQ"	53.381004	457	"190 Grove Ln, Hale, Altrincham, United Kingdom"	"[]"	"GB"			"Manchester"	1	"REVIVE HAIR & BEAUTY Salon"	"['beauty_salon', 'hair_care', 'establishment']"	0	"0161 980 8555"	-2.314502	0	"+44 161 980 8555"
"http://www.toniandguy.com/"	1	"ChIJoc9KNLmxe0gRgD0ADsSPTI8"	53.480535	458	"23-24 Mosley St, Manchester, United Kingdom"	"['products@toniandguy.co.uk', 'rcarverhill@fst-uk.com', 'carolyn.whitehorne@toniandguy.co.uk', 'charitablefoundation@toniandguy.co.uk', 'courses@toniandguy.co.uk', 'academy@edinburgh.toniandguy.co.uk', 'colour@toniandguy.co.uk', 'academy@toniandguychina.net', 'media@toniandguy.co.uk', 'essensualsPR@toniandguy.co.uk', 'academy@toniandguy.com.hk', 'info@toniandguy.co.uk', 'advanced@toniandguy.co.uk', 'karen.harper@toniandguy.co.uk', 'victoria.seffens@toniandguy.co.uk', 'nila.gopalan@toniandguy.co.uk', 'lauren.bearman@toniandguy.co.uk', 'beginners@toniandguy.co.uk', 'debbie.tate@toniandguy.co.uk', 'recruitment@toniandguy.co.uk', 'customerservices@toniandguy.co.uk', 'charitablefoundation@mascolo.co.uk', 'artisticteam@toniandguy.co.uk', 'hairpr@toniandguy.co.uk', 'lucy.lamming@toniandguy.co.uk']"	"GB"			"Manchester"		"Toni & Guy Mosley St"	"['hair_care', 'establishment']"	0	"0161 923 4648"	-2.239861	0	"+44 161 923 4648"
"http://www.truthair.co.uk/"	1	"ChIJ2YlTEOyte0gRRjqZyQoPZn0"	53.438262	459	"103 Beech Rd, Manchester, United Kingdom"	"['śĽ@cëV', 'JéˇSzÇ3@1sv', 'w2@9ŔG', 'uË@tşdX']"	"GB"			"Manchester"	4	"Truth"	"['hair_care', 'establishment']"	0	"0161 861 8586"	-2.27992	0	"+44 161 861 8586"
"http://www.terencepaul.com/"	1	"ChIJ44pSDuqxe0gRjxRiJBJ2pJQ"	53.477226	460	"Oxford St, Manchester, United Kingdom"	"['icon_search@2x.png', 'icon_edit@2x.png', 'social_icons@2x.png', 'icon_cart@2x.png', 'icon_email@2x.png', 'icon_compare@2x.png', 'icon_breadcrumb@2x.png', 'magnifier_handle@2x.png', 'icon_cart_listing_mask@2x.png', 'Jayne@terencepaul.com', 'labels@2x.png', 'icon_cart_product@2x.png', 'i_msg-success@2x.png', 'contact@terencepaulonline.com', 'btn_remove@2x.png', 'i_msg-notice@2x.png', 'contact@terencepaul.com', 'arrow_about@2x.png', 'arrow_totop@2x.png', 'arrow_footer@2x.png', 'i_grid_mode@2x.png', 'arrow_switch@2x.png', 'icon_cart_listing@2x.png', 'rating@2x.png', 'btn_edit@2x.png', 'icon_wishlist@2x.png', 'selectbox_arrow@2x.png', 'i_list_mode@2x.png', 'i_msg-note@2x.png', 'i_msg-error@2x.png', 'iwouldlovetowork@terencepaul.com', 'icon_twitter@2x.png', 'prev_next@2x.png', 'slider_handle@2x.png', 'darren@terencepaul.com', 'arrow_button@2x.png', 'icon_trash@2x.png', 'slideshow_arrows@2x.png', 'arrow_item@2x.png']"	"GB"			"Manchester"	2	"Terence Paul"	"['hair_care', 'establishment']"	0	"0161 236 1000"	-2.243998	0	"+44 161 236 1000"
	1	"ChIJjQSZg4i7e0gR3NZ3SJtDXGE"	53.626782	461	"671 Edenfield Rd, Rochdale, United Kingdom"		"GB"			"Manchester"		"The Salon"	"['beauty_salon', 'establishment']"	0	"01706 861000"	-2.211158	0	"+44 1706 861000"
"http://www.redangelhair.co.uk/"	1	"ChIJ24HlgKOse0gRgY0owN7Dq3A"	53.383888	462	"11 Oxford Rd, Altrincham, United Kingdom"	"['info@redangelhair.co.uk']"	"GB"			"Manchester"	2	"The Red Angel Hair Co"	"['hair_care', 'establishment']"	0	"0161 929 9809"	-2.351981	0	"+44 161 929 9809"
"http://eleganttouchdidsbury.co.uk/"	1	"ChIJ815kN2mye0gRBbM-35dQrAA"	53.427512	463	"37 Lapwing Ln, Manchester, United Kingdom"	"['dave@fontawesome.io', 'Hello@eleganttouchdidsbury.co.uk']"	"GB"			"Manchester"	3	"Elegant Touch"	"['beauty_salon', 'establishment']"	0	"0161 434 5111"	-2.239842	0	"+44 161 434 5111"
"http://www.brazilianwaxingcompany.com/"	1	"ChIJNV7klJKxe0gRa6rqSOnOO4U"	53.481524	464	"7 Cheapside, Manchester, United Kingdom"	"[]"	"GB"			"Manchester"	4	"Brazilian Waxing Company"	"['beauty_salon', 'establishment']"	0	"020 8123 4332"	-2.24402	0	"+44 20 8123 4332"
"http://www.saks.co.uk/"	1	"ChIJ16RRNs6ye0gRLo5UNBZW3bE"	53.377647	465	"David Lloyd Centre, Royal Crescent, Cheadle, United Kingdom"	"['darlingtonreception@saks.co.uk', 'Glasgow.Courses@sakstraining.co.uk', 'info@sakseducation.co.uk', 'cardiffreception@saks.co.uk', 'customerservices@saks.co.uk', 'darlingtoncourses@saks.co.uk', 'admin@saksartteam.co.uk', 'London.Reception@sakstraining.co.uk', 'franchising@saks.co.uk', 'Glasgow.Reception@sakstraining.co.uk', 'cardiffcourses@saks.co.uk', 'pressoffice@saks.co.uk']"	"GB"			"Manchester"		"Saks"	"['beauty_salon', 'establishment']"	0	"0161 428 5889"	-2.218419	0	"+44 161 428 5889"
"http://www.twilightsalons.co.uk/"	1	"ChIJtxjqyLixe0gR-WyYadKQ1BA"	53.483708	466	"5 Kelvin St, Northern Quarter, Manchester, United Kingdom"	"[]"	"GB"		3.3	"Manchester"	14	"Twilight Salons"	"['hair_care', 'establishment']"	0	"0161 833 0249"	-2.236857	0	"+44 161 833 0249"
"http://www.yourbellaspa.com/"	1	"ChIJYziDlcCxe0gR1ly9dKIhVn0"	53.480585	467	"2nd Floor Suite, 40 Fountain St, Manchester, United Kingdom"	"['diane@yourbellaspa.com', 'contact@bellaspa.com', 'diane@yourbellanails.com']"	"GB"		4.4	"Manchester"	17	"Bella Spa"	"['beauty_salon', 'store', 'spa', 'establishment']"	0	"0161 300 4049"	-2.240765	0	"+44 161 300 4049"
"http://www.hushbeautyspa.co.uk/"	1	"ChIJeeKMUXmze0gRP71JT2imWyE"	53.409426	468	"9 Mersey Square, Stockport, United Kingdom"	"['info@hushbeautyspa.co.uk']"	"GB"			"Manchester"	3	"Hush Beauty Spa"	"['beauty_salon', 'establishment']"	0	"0161 477 7337"	-2.160994	0	"+44 161 477 7337"
"http://www.strictlywaxing.co.uk/"	1	"ChIJn1fk9HWle0gR7QIdEAw5Krs"	53.558431	469	"13 Stand Ln, Radcliffe, Manchester, United Kingdom"	"['info@strictlywaxing.co.uk']"	"GB"		4.8	"Manchester"	31	"Strictly Waxing"	"['beauty_salon', 'establishment']"	0	"0161 724 5858"	-2.323603	0	"+44 161 724 5858"
"http://www.salonsun.co.uk/"	1	"ChIJUTQ3vW-ze0gRGyC-B46usIg"	53.401939	470	"Castle St, Stockport, United Kingdom"	"[]"	"GB"			"Manchester"		"Salon Sun"	"['beauty_salon', 'establishment']"	0	"0161 480 1859"	-2.166618	0	"+44 161 480 1859"
"http://www.didsburybeautyclinic.com/"	1	"ChIJtVY6QV6ye0gRW6P15Zn1scc"	53.416727	471	"715 Wilmslow Rd, Manchester, United Kingdom"	"['-ăëófÓ@XěM', 'info@didsburybeautyclinic.com', 'ŽCe@ŃęB', 'qg@K-ŰÉc', 'Żlúî@ľdbîÚc', 'ÝĹĎ@FjS', 'Đp@cmSOC', 'lisaasquith@hotmail.com', 'vhÓôEMÔ@0FŢv', 'xßşŽÚöáäŘŘÚÄ@rÇśO', 'ĘĐ@Gki', '_ě@łń1ţtáBv']"	"GB"		3.2	"Manchester"	5	"The Didsbury Beauty Clinic"	"['beauty_salon', 'establishment']"	0	"0161 445 4147"	-2.231471	0	"+44 161 445 4147"
